Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
98156135,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
98156407,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
98156665,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
98156914,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
98157163,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
98157414,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,25,CC,
98157683,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
98157932,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
98253292,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
98253548,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
98253807,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
98254077,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
98254336,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
98254585,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
98254845,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
98255094,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
98255361,00000596,false,Rx,0,8,38,80,00,00,5B,00,17,18,
98255612,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
98255871,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
98256129,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
98256401,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
98256670,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
98256918,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
98257168,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
98257418,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,25,CC,
98257677,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
98257926,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
98353291,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
98353547,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
98353807,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
98354076,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
98354324,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
98354586,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
98354844,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
98355093,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
98355351,00000596,false,Rx,0,8,3A,80,00,00,5B,00,17,18,
98355611,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
98355870,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
98356130,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
98356400,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
98356659,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
98356908,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
98357167,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
98357418,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,38,31,
98357678,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
98357926,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
98453296,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
98453553,000003F6,false,Rx,0,8,18,00,00,00,00,00,00,00,
98453813,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
98454072,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
98454332,00000497,false,Rx,0,8,14,B4,00,00,00,00,00,00,
98454602,00000498,false,Rx,0,8,00,00,00,00,00,00,00,00,
98454861,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
98455120,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
98455378,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
98455638,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
98455887,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
98456146,00000596,false,Rx,0,8,3B,80,00,00,5B,00,17,18,
98456406,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
98456666,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
98456925,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
98457194,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
98457455,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
98457704,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
98457962,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
98458212,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,38,31,
98458472,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
98458720,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
98553296,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
98553553,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
98553811,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
98554080,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
98554330,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
98554590,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
98554849,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
98555098,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
98555356,00000596,false,Rx,0,8,76,80,00,00,5B,00,17,18,
98555616,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
98555876,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
98556134,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
98556405,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
98556664,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
98556913,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
98557172,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
98557413,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,3B,CC,
98557682,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
98557930,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
98653307,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
98653563,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
98653822,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
98654082,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
98654340,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
98654600,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
98654850,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
98655109,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
98655376,00000596,false,Rx,0,8,77,80,00,00,5B,00,17,18,
98655617,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
98655875,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
98656144,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
98656406,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
98656675,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
98656923,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
98657173,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
98657423,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,3B,CC,
98657682,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
98657931,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
98753303,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
98753558,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
98753817,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
98754077,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
98754336,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
98754596,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
98754856,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
98755104,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
98755363,00000596,false,Rx,0,8,79,80,00,00,5B,00,17,18,
98755613,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
98755872,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
98756141,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
98756412,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
98756671,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
98756921,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
98757169,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
98757419,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,77,31,
98757678,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
98757938,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
98853306,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
98853562,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
98853822,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
98854080,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
98854339,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
98854601,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
98854859,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
98855108,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
98855367,00000596,false,Rx,0,8,7A,80,00,00,5B,00,17,18,
98855617,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
98855876,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
98856146,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
98856416,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
98856674,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
98856924,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
98857173,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
98857423,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,77,31,
98857683,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
98857941,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
98953302,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
98953560,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
98953819,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
98954087,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
98954337,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
98954597,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
98954856,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
98955105,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
98955362,00000596,false,Rx,0,8,7C,80,00,00,5B,00,17,18,
98955622,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
98955882,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
98956151,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
98956411,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
98956681,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
98956930,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
98957178,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
98957430,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,7A,CC,
98957689,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
98957938,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
99053301,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
99053559,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
99053817,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
99054086,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
99054346,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
99054596,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
99054854,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
99055104,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
99055361,00000596,false,Rx,0,8,83,80,00,00,5B,00,17,18,
99055621,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
99055882,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
99056140,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
99056410,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
99056680,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
99056929,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
99057177,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
99057419,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,7A,CC,
99057688,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
99057937,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
99153302,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
99153569,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
99153827,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
99154087,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
99154346,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
99154596,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
99154856,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
99155104,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
99155362,00000596,false,Rx,0,8,90,80,00,00,5B,00,17,18,
99155623,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
99155881,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
99156150,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
99156412,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
99156681,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
99156930,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
99157179,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
99157430,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,83,31,
99157688,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
99157938,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
99253312,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
99253568,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
99253828,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
99254097,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
99254356,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
99254607,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
99254865,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
99255114,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
99255385,00000596,false,Rx,0,8,95,80,00,00,5B,00,17,18,
99255625,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
99255883,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
99256153,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
99256424,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
99256682,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
99256932,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
99257180,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
99257431,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,83,31,
99257691,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
99257950,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
99353316,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
99353572,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
99353832,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
99354090,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
99354349,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
99354611,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
99354870,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
99355118,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
99355377,00000596,false,Rx,0,8,97,80,00,00,5B,00,17,18,
99355626,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
99355885,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
99356155,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
99356425,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
99356684,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
99356934,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
99357182,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
99357433,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,95,CC,
99357692,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
99357941,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
99453322,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
99453580,000003F6,false,Rx,0,8,18,00,00,00,00,00,00,00,
99453839,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
99454098,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
99454358,00000497,false,Rx,0,8,22,B4,00,00,00,00,00,00,
99454628,00000498,false,Rx,0,8,00,00,00,00,00,00,00,00,
99454887,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
99455147,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
99455405,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
99455664,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
99455914,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
99456162,00000596,false,Rx,0,8,A9,80,00,00,5B,00,17,18,
99456422,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
99456682,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
99456951,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
99457220,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
99457481,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
99457730,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
99457989,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
99458228,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,95,CC,
99458488,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
99458746,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
99553312,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
99553569,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
99553828,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
99554097,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
99554357,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
99554606,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
99554865,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
99555115,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
99555372,00000596,false,Rx,0,8,15,80,00,00,5B,00,17,18,
99555632,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
99555892,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
99556161,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
99556422,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
99556691,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
99556939,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
99557189,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
99557430,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,A9,31,
99557699,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
99557949,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
99653313,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
99653579,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
99653837,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
99654097,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
99654356,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
99654616,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
99654865,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
99655124,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
99655382,00000596,false,Rx,0,8,21,80,00,00,5B,00,17,18,
99655633,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
99655891,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
99656160,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
99656432,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
99656690,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
99656939,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
99657188,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
99657439,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,A9,31,
99657697,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
99657947,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
99753317,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
99753574,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
99753833,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
99754102,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
99754361,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
99754612,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
99754871,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
99755119,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
99755378,00000596,false,Rx,0,8,22,80,00,00,5B,00,17,18,
99755638,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
99755896,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
99756166,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
99756426,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
99756695,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
99756945,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
99757193,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
99757444,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,21,CC,
99757704,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
99757952,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
99853328,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
99853584,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
99853844,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
99854103,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
99854362,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
99854623,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
99854882,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
99855130,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
99855389,00000596,false,Rx,0,8,25,80,00,00,5B,00,17,18,
99855638,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
99855897,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
99856167,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
99856437,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
99856697,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
99856946,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
99857194,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
99857445,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,21,CC,
99857705,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
99857964,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
99953327,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
99953585,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
99953843,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
99954102,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
99954362,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
99954622,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
99954881,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
99955131,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
99955388,00000596,false,Rx,0,8,2D,80,00,00,5B,00,17,18,
99955648,00000597,false,Rx,0,8,01,E6,00,00,00,00,00,00,
99955908,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
99956166,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
99956437,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
99956696,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
99956945,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
99957204,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
99957445,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,25,31,
99957714,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
99957963,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
100053328,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
100053584,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
100053843,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
100054103,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
100054361,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
100054621,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
100054881,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
100055129,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
100055397,00000596,false,Rx,0,8,38,80,00,00,5B,00,17,18,
100055648,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
100055907,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
100056166,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
100056437,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
100056696,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
100056944,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
